recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob
ainaas bbq chicken,4,0.433846154,0.4,0.52,0.3375,0.163714286,0.028333333,0.024,1.014,0.158730159,0.0706,0.333333333,0.064,0.166666667,0.0,0.8,0.5,0.1225,0.0425,500,-0.9709325609999999,3.8910720989999996,0.8280516240000001
al kabsa traditional saudi rice and chicken,4,0.326153846,0.4,0.29333333300000003,0.17625,0.123428571,0.183,0.12,0.584,0.222222222,0.8640000000000001,0.21666666699999998,0.059000000000000004,0.111111111,0.0,0.4,0.0,0.105,0.045,528,-3.2880211530000003,4.084027166,0.937814525
alabama pulled pig,4,0.372307692,0.5,0.35333333299999997,0.049583333,0.163428571,0.017333333,0.024,0.56,0.126984127,0.0946,0.033333333,0.044000000000000004,0.111111111,0.666666667,0.6,0.5,0.0925,0.02,363,-2.320504348,4.410247957,0.87944671
alaska salmon bake with pecan crunch coating,4,0.344615385,0.3,0.303333333,0.147083333,0.11714285699999999,0.053,0.076,0.522,0.19047619,0.0846,0.18333333300000001,0.04,0.055555556,0.0,0.55,0.0,0.11,0.045,368,-1.594336215,4.623010367,0.7214834529999999
alaskan bbq salmon,4,0.16923076899999998,0.1,0.18666666699999998,0.024583333,0.10571428599999999,0.074333333,0.0,0.392,0.6984126979999999,0.0088,0.05,0.026000000000000002,0.0,0.0,0.55,0.5,0.07,0.0775,269,0.104775456,4.57341886,0.9355514359999999
alfredo blue,4,0.46,0.85,0.313333333,0.109166667,0.057428571,0.146333333,0.08800000000000001,0.258,0.063492063,0.2066,0.016666667,0.163,0.111111111,0.0,0.25,0.0,0.0925,0.305,487,-8.774611741000001,4.408824955,0.7751725829999999
alfredo chicken,4,0.441538462,0.5,0.35333333299999997,0.5575,0.081142857,0.09066666699999999,0.04,0.642,0.158730159,0.009000000000000001,0.0,0.02,0.111111111,0.0,0.75,0.0,0.0925,0.1775,498,-5.819206087,4.216454395,0.8387924379999999
alfredo light,4,0.063076923,0.05,0.02,0.15,0.07371428599999999,0.168333333,0.14400000000000002,0.278,0.19047619,0.09699999999999999,0.41666666700000005,0.149,0.111111111,0.0,0.25,0.0,0.095,0.3075,292,-0.607806693,4.418334215,0.999146022
alfredo mostaccioli,4,0.389230769,0.75,0.253333333,0.194583333,0.051428571,0.141333333,0.08800000000000001,0.20600000000000002,0.063492063,0.2892,0.166666667,0.10099999999999999,0.111111111,0.0,0.2,0.0,0.085,0.3125,430,-8.406719529,4.379925603999999,0.759915179
alice chicken,6,1.069230769,1.15,0.5066666670000001,0.822916667,0.242857143,0.106333333,0.024,0.9359999999999999,0.634920635,0.1326,0.1,0.478,0.222222222,0.0,1.2,0.5,0.135,0.065,930,-14.00577512,4.459410657,1.0
alices sour cream chicken breasts,4,0.32,0.6,0.36666666700000006,0.107083333,0.127142857,0.014666667,0.0,0.638,0.0,0.1198,0.033333333,0.16899999999999998,0.055555556,0.0,1.0,0.5,0.115,0.0375,351,-2.7722468910000004,4.219819176000001,0.984012478
alishas scalloped potatoes and ham,4,0.316923077,0.5,0.196666667,0.34833333299999997,0.319142857,0.12866666699999998,0.188,0.348,0.095238095,0.0656,1.033333333,0.109,0.111111111,0.666666667,0.4,0.5,0.155,0.095,407,-5.794244827999999,4.2430588469999995,0.764608465
all american meatloaf,4,0.316923077,0.45,0.446666667,0.24791666699999998,0.113714286,0.040999999999999995,0.055999999999999994,0.53,0.126984127,0.1002,0.083333333,0.151,0.166666667,0.0,0.5,0.0,0.1025,0.065,344,-3.3699117089999997,4.452752375,0.627833184
all day venison pot roast,4,0.12153846199999999,0.15,0.536666667,0.43458333299999996,0.253142857,0.065333333,0.132,0.94,0.19047619,1.7022,0.133333333,0.07,0.444444444,0.0,0.6,0.5,0.1375,0.085,343,0.9650313640000001,4.070565188,0.636948602
all protein meatloaf,4,0.390769231,0.5,0.40666666700000004,0.464583333,0.094857143,0.01,0.044000000000000004,0.37,0.031746032,0.1698,0.05,0.027999999999999997,0.111111111,0.0,0.4,0.0,0.0575,0.04,316,-5.9799793910000005,4.514654252,0.833237621
all star veggie burger,4,0.072307692,0.05,0.0,0.141666667,0.06171428599999999,0.07933333299999999,0.156,0.166,0.0,0.0196,0.1,0.2,0.222222222,0.0,0.1,0.0,0.135,0.1225,161,-0.292723181,4.491795005,0.999686218
all white meat meatloaf,4,0.255384615,0.25,0.34666666700000004,0.599583333,0.104285714,0.097666667,0.044000000000000004,0.49200000000000005,0.28571428600000004,0.0334,0.016666667,0.055,0.166666667,0.0,0.6,0.0,0.08,0.1025,369,-4.377966459,3.990151757,0.945803211
alla checca,4,0.47230769200000006,0.25,0.283333333,0.032083333,0.17085714300000002,0.231333333,0.256,0.31,0.126984127,0.3246,0.35,0.075,0.27777777800000003,0.666666667,0.4,0.0,0.185,0.5675,610,-3.498409915,4.297340192,0.518900303
allisons trout,4,0.364615385,0.6,0.76,0.12583333300000002,0.262857143,0.01,0.02,0.79,0.031746032,0.1354,0.016666667,0.046,0.055555556,0.0,0.7,0.5,0.1875,0.045,390,-2.540423052,4.13065799,0.98843214
almond chicken casserole ii,4,0.34153846200000004,0.25,0.15,0.160833333,0.062,0.123666667,0.048,0.314,0.063492063,0.0632,0.05,0.038,0.222222222,0.0,0.55,0.5,0.095,0.215,413,-2.9229701489999997,4.377037103999999,0.570710953
almond crusted chicken with tomato citrus sauce,4,0.655384615,0.45,0.3,0.074166667,0.20971428600000003,0.055,0.21600000000000003,0.698,0.19047619,0.1934,0.46666666700000003,0.115,0.166666667,0.0,1.1,0.5,0.315,0.1075,577,-2.2333022590000002,4.471477921,0.595709089
almond crusted tilapia,4,0.344615385,0.5,0.496666667,0.24625,0.27628571399999996,0.03,0.076,0.938,0.031746032,0.5858,0.833333333,0.349,0.166666667,0.0,0.5,0.5,0.25,0.18,424,-1.202974637,4.420163056,0.95022985
almond orange crusted chicken with fennel arugula salad,3,0.289230769,0.1,0.21666666699999998,0.1625,0.162857143,0.057,0.16,0.622,0.158730159,0.122,0.5166666670000001,0.121,0.111111111,0.0,0.85,0.5,0.24,0.1575,362,1.031445807,4.0859103569999995,0.919123117
almost authentic caesar salad,3,0.287692308,0.25,0.056666667000000004,0.400416667,0.058571429,0.048666667000000004,0.084,0.11599999999999999,0.031746032,0.6832,0.35,0.11800000000000001,0.111111111,0.0,0.1,0.0,0.0425,0.26,243,-4.536299083,4.018573926,0.7598059009999999
almost white castle hamburgers,4,0.095384615,0.1,0.08666666699999999,0.11791666699999999,0.029142857,0.054666667,0.027999999999999997,0.166,0.063492063,0.0024,0.0,0.059000000000000004,0.111111111,0.0,0.2,0.0,0.03,0.0825,155,-0.7707016790000001,4.190440543,0.563604725
aloha chicken,6,0.366153846,0.35,0.47,0.948333333,0.16942857100000003,0.091333333,0.036000000000000004,0.794,0.761904762,0.1416,0.2,0.047,0.166666667,0.0,0.9,0.5,0.1425,0.05,485,-6.346414707999999,4.595844641,0.997648117
aloo gobi,4,0.11230769199999999,0.05,0.0,0.17,0.142,0.059333332999999995,0.14800000000000002,0.055999999999999994,0.063492063,0.028999999999999998,0.65,0.032,0.055555556,0.0,0.1,0.0,0.0725,0.105,141,-1.1628633529999999,4.354734385,0.999901906
aloo matar,4,0.223076923,0.1,0.0,0.374166667,0.4,0.272333333,0.38799999999999996,0.18,0.317460317,0.3006,0.666666667,0.061,0.166666667,0.0,0.4,0.5,0.2325,0.165,487,-4.229948795,4.494278249,0.999995463
aloo phujia,4,0.216923077,0.1,0.0,0.24708333300000002,0.20199999999999999,0.08566666699999999,0.16,0.066,0.126984127,0.14300000000000002,0.566666667,0.03,0.055555556,0.0,0.1,0.0,0.095,0.0875,235,-2.62991134,4.3174856130000006,0.999991203
als baked swiss steak,4,0.307692308,0.25,0.15333333300000002,0.32375,0.175428571,0.052666667,0.10800000000000001,0.37200000000000005,0.19047619,0.6188,0.6,0.113,0.166666667,0.0,0.3,0.0,0.0975,0.0825,313,-2.8030518439999996,4.551317345,0.8843595609999999
als rum chicken,4,0.34769230799999995,0.3,0.48,0.162916667,0.20371428600000002,0.131,0.068,0.956,0.634920635,0.0584,0.21666666699999998,0.057,0.166666667,0.0,1.6,0.5,0.2025,0.0425,685,-0.300268959,4.420379977,0.8186972290000001
always a winner grilled chicken,6,0.155384615,0.1,0.223333333,0.274583333,0.098571429,0.059333332999999995,0.068,0.508,0.412698413,0.2388,0.18333333300000001,0.034,0.111111111,0.0,0.8,0.5,0.0875,0.03,275,-0.248713944,4.083735107,0.8005360979999999
always juicy baked ham,4,0.646153846,0.75,0.423333333,1.234583333,0.203428571,0.01,0.0,0.8420000000000001,0.063492063,0.0,1.316666667,0.018000000000000002,0.111111111,0.666666667,0.9,0.5,0.09,0.01,576,-10.86957533,4.466969688,0.9999999909999999
alysias basic meat lasagna,2,0.483076923,0.7,0.433333333,0.39291666700000005,0.11800000000000001,0.11866666699999999,0.124,0.722,0.317460317,0.249,0.25,0.5539999999999999,0.222222222,0.0,0.5,0.0,0.115,0.165,567,-6.474089952999999,4.213253443,0.7228449229999999
amatriciana,4,0.115384615,0.1,0.04,0.2925,0.20657142899999997,0.325333333,0.252,0.43,0.380952381,0.0892,0.3,0.128,0.333333333,0.0,0.5,0.0,0.21,0.6,529,-2.5872306959999998,4.324508857,0.99978025
amazing calavacita and pork,9,0.186153846,0.15,0.133333333,0.265416667,0.202571429,0.164666667,0.18,0.43200000000000005,0.19047619,0.0536,0.38333333299999994,0.122,0.222222222,0.666666667,0.55,0.5,0.14,0.32,388,-1.697133435,4.165214387,0.7185889870000001
amazing chicken,6,0.426153846,0.2,0.26,0.44791666700000005,0.058857143,0.136333333,0.08,0.6559999999999999,0.063492063,0.0188,0.0,0.094,0.222222222,0.0,0.8,0.5,0.0575,0.0125,548,-2.640188677,4.33928073,0.949386649
amazing crusted chicken,6,0.743076923,0.65,0.25,0.530833333,0.11,0.18633333300000002,0.07200000000000001,0.6459999999999999,0.031746032,0.0242,0.033333333,0.11,0.222222222,0.0,1.1,0.5,0.1425,0.1975,806,-8.545625663,4.466756813,0.7171464790000001
amazing fried pork chops,9,0.384615385,0.35,0.536666667,1.069166667,0.16971428600000002,0.125,0.096,0.7140000000000001,0.158730159,0.1318,0.05,0.20800000000000002,0.222222222,0.666666667,0.55,0.5,0.105,0.0675,519,-7.4646396170000004,4.196899149,0.857600975
amazing italian lemon butter chicken,4,0.690769231,1.25,0.5166666670000001,0.275,0.111714286,0.124666667,0.11599999999999999,0.536,0.063492063,0.303,0.21666666699999998,0.040999999999999995,0.111111111,0.0,0.75,0.0,0.11,0.2475,660,-12.28041697,4.220811606,0.97908522
amazing mexican quinoa salad,3,0.34769230799999995,0.15,0.0,0.22166666699999998,0.077714286,0.141333333,0.344,0.182,0.095238095,0.1808,0.36666666700000006,0.047,0.111111111,0.0,0.1,0.0,0.085,0.14,397,-2.862707737,4.348843392,0.999996951
amazing pork tenderloin in the slow cooker,0,0.056923077,0.05,0.21666666699999998,0.3825,0.12857142900000001,0.019333333,0.02,0.49,0.031746032,0.0004,0.033333333,0.028999999999999998,0.111111111,0.666666667,0.55,0.5,0.0875,0.005,180,0.34094874799999997,4.542305088,0.9927285379999999
amazing ribs,4,0.455384615,0.55,0.39,0.430833333,0.139428571,0.11233333300000001,0.02,0.49,0.6984126979999999,0.048,0.016666667,0.055,0.111111111,0.0,0.45,0.0,0.0775,0.0125,524,-7.133751072999999,4.435218668,0.5391782829999999
amazing spicy grilled shrimp,5,0.350769231,0.15,0.7666666670000001,0.344583333,0.077142857,0.013666667,0.012,0.502,0.031746032,0.1006,0.233333333,0.057999999999999996,0.222222222,0.0,0.15,0.0,0.11,0.025,320,-1.841388295,4.631305528,0.97845147
amazingly good and healthy tuna salad,3,0.089230769,0.05,0.08,0.1425,0.158571429,0.085,0.14,0.364,0.571428571,1.1578,0.333333333,0.077,0.27777777800000003,0.0,0.6,0.0,0.1775,0.3125,217,0.250891336,4.116458157,0.965678409
ambers penne alla vodka,4,0.449230769,0.75,0.273333333,0.20875,0.262,0.196333333,0.22399999999999998,0.244,0.34920634899999997,0.4584,0.45,0.11800000000000001,0.222222222,0.0,0.3,0.0,0.175,0.0725,560,-9.013909125,4.393405523999999,0.788730137
ambers sesame chicken,6,0.3,0.15,0.273333333,0.135416667,0.144857143,0.092333333,0.10400000000000001,0.7559999999999999,0.222222222,0.0572,0.21666666699999998,0.147,0.222222222,0.0,1.25,0.5,0.235,0.15,438,1.042025964,4.454061404,0.931643077
ambrosian chicken,6,0.17076923100000002,0.35,0.283333333,0.140833333,0.159428571,0.143333333,0.08,0.7859999999999999,0.666666667,0.018000000000000002,0.033333333,0.243,0.055555556,0.0,0.75,0.0,0.14,0.045,408,-0.887230007,3.9286920839999997,0.7213521620000001
american chop suey,4,0.192307692,0.25,0.15333333300000002,0.235416667,0.11885714300000001,0.069,0.16399999999999998,0.26,0.063492063,0.10300000000000001,0.15,0.044000000000000004,0.166666667,0.0,0.35,0.0,0.0625,0.0425,249,-2.53412214,3.773245893,0.669658703
american chop suey ii,4,0.33846153799999995,0.4,0.226666667,0.310416667,0.20714285699999999,0.283666667,0.14800000000000002,0.6,0.380952381,0.1356,1.1,0.045,0.333333333,0.666666667,0.9,0.0,0.1825,0.595,664,-4.957255428,4.58930254,0.525173221
american gyros,4,0.273846154,0.35,0.24,0.22875,0.076,0.011333333000000001,0.027999999999999997,0.386,0.031746032,0.0398,0.033333333,0.032,0.111111111,0.0,0.4,0.0,0.0525,0.04,255,-2.602184324,3.97127872,0.947481059
american style red beans and rice,5,0.078461538,0.05,0.0,0.296666667,0.128285714,0.337,0.396,0.294,0.126984127,0.0756,0.11666666699999999,0.094,0.38888888899999996,0.666666667,0.35,0.0,0.1375,0.44,511,-2.562141128,4.157788084,1.0
american turkey tacos,4,0.7415384620000001,0.8,0.443333333,0.350416667,0.319428571,0.14400000000000002,0.4,0.7559999999999999,0.126984127,0.168,0.21666666699999998,0.369,0.222222222,0.0,0.7,0.5,0.2725,0.33,738,-7.47518434,3.91010218,0.999997655
amish yumazuti,4,0.253846154,0.3,0.32,0.239166667,0.128285714,0.153,0.11199999999999999,0.45,0.126984127,0.0696,0.133333333,0.099,0.27777777800000003,0.0,0.55,0.0,0.1375,0.3325,422,-3.102327348,4.610938775,0.914890965
amys asparagus casserole,4,0.304615385,0.5,0.10333333300000001,0.35916666700000005,0.081142857,0.04,0.076,0.292,0.095238095,0.2208,0.083333333,0.37200000000000005,0.166666667,0.0,0.2,0.0,0.07,0.1325,281,-5.404445437000001,4.341922031,0.5922772470000001
amys creamy black bean corn salsa,4,0.069230769,0.05,0.013333333000000001,0.08375,0.049714285999999996,0.032333333,0.10800000000000001,0.052000000000000005,0.031746032,0.095,0.333333333,0.023,0.055555556,0.0,0.05,0.0,0.04,0.0725,86,-0.320147267,4.125,0.998556378
amys garlic egg chicken,4,0.438461538,0.8,0.606666667,0.650833333,0.10400000000000001,0.08199999999999999,0.08,0.75,0.063492063,0.1474,0.05,0.316,0.166666667,0.0,1.0,0.5,0.1225,0.105,508,-8.325380612,4.403445585,0.8324258729999999
amys spicy beans and rice,5,0.066153846,0.1,0.033333333,0.0475,0.027428571000000002,0.037333332999999996,0.064,0.07400000000000001,0.0,0.1194,0.066666667,0.087,0.055555556,0.0,0.05,0.0,0.065,0.025,96,-0.48132947200000004,4.332434479,0.9951674420000001
anchovy linguine,4,0.267692308,0.15,0.06333333299999999,0.34583333299999997,0.079142857,0.183666667,0.10400000000000001,0.332,0.095238095,0.0228,0.033333333,0.073,0.166666667,0.0,0.5,0.0,0.13,0.3825,438,-3.215294697,4.252472247,0.612693785
andouille and chicken creole pasta,7,0.206153846,0.2,0.12,0.44125,0.13914285699999998,0.171666667,0.132,0.43200000000000005,0.158730159,0.1596,0.566666667,0.065,0.111111111,0.0,0.55,0.0,0.125,0.33,410,-3.3505838810000004,4.43717602,0.818440251
andouille sausage,4,0.704615385,0.8,0.24,0.261666667,0.083714286,0.002333333,0.008,0.312,0.0,0.0388,0.016666667,0.019,0.055555556,0.666666667,0.35,0.0,0.045,0.0125,482,-8.493985444,4.017029279,0.984448696
andreas broccoli slaw,2,0.135384615,0.1,0.03,0.15125,0.118285714,0.085,0.16,0.076,0.53968254,0.7522,0.85,0.096,0.055555556,0.0,0.05,0.0,0.06,0.1475,183,-2.035564969,4.108781823,0.999971243
andrews favorite grilled pork chops,9,0.349230769,0.25,0.35666666700000005,0.32375,0.20800000000000002,0.029666667,0.02,0.85,0.19047619,0.0414,0.533333333,0.024,0.111111111,0.666666667,1.05,0.5,0.14,0.0675,417,-0.177033332,4.302612086,0.51867181
andys spicy green chile pork,9,0.129230769,0.15,0.18666666699999998,0.0975,0.072571429,0.018000000000000002,0.016,0.318,0.095238095,0.0426,0.05,0.016,0.055555556,0.0,0.3,0.0,0.0375,0.02,169,-0.084532921,4.515187175,0.980458607
angel chicken,4,0.41384615399999997,0.4,0.35333333299999997,0.237916667,0.133428571,0.109,0.084,0.57,0.095238095,0.0528,0.033333333,0.063,0.166666667,0.0,0.55,0.0,0.0475,0.1,497,-3.4226610969999998,4.146933465,0.847920852
angel hair pasta with garlic shrimp and broccoli,2,0.306153846,0.5,0.483333333,0.474583333,0.12857142900000001,0.131666667,0.136,0.486,0.126984127,0.3258,0.41666666700000005,0.195,0.222222222,0.0,0.45,0.0,0.1075,0.1925,431,-6.1473765039999995,4.662447353,0.8714885170000001
angel hair pasta with peppers and chicken,7,0.043076922999999996,0.0,0.033333333,0.15375,0.054571429000000005,0.12733333300000002,0.14400000000000002,0.214,0.095238095,0.1392,0.483333333,0.018000000000000002,0.111111111,0.0,0.15,0.0,0.0125,0.13,222,-0.112569696,3.935728445,0.99965081
angelas alfredo ham,4,0.824615385,1.1,0.273333333,0.79875,0.098571429,0.14300000000000002,0.244,0.43,0.412698413,0.5134,0.35,0.092,0.166666667,0.0,0.25,0.0,0.0825,0.17,716,-15.28312769,3.9564891,0.9998907659999999
angelas awesome enchiladas,4,0.558461538,0.9,0.42,0.735,0.168571429,0.175,0.17600000000000002,0.8440000000000001,0.126984127,0.2844,0.316666667,0.509,0.27777777800000003,0.0,0.9,0.0,0.17,0.2875,709,-10.03890351,4.219342299,0.975437772
angelas easy breaded chicken,6,0.329230769,0.2,0.23,0.8766666670000001,0.133714286,0.15733333300000002,0.11599999999999999,0.718,0.253968254,0.0324,0.05,0.126,0.222222222,0.0,1.2,0.5,0.155,0.19,531,-4.780345245,4.309184798,0.772186554
angels chunky chicken salad,3,0.318461538,0.2,0.163333333,0.42416666700000005,0.09257142900000001,0.024333333,0.07200000000000001,0.326,0.095238095,0.0994,0.083333333,0.037000000000000005,0.055555556,0.0,0.4,0.0,0.0675,0.0575,280,-3.0598185389999997,4.29999072,0.5056991510000001
angels pasta,7,0.101538462,0.1,0.04,0.08416666699999999,0.12257142900000001,0.08966666699999999,0.12,0.20199999999999999,0.126984127,0.155,0.333333333,0.166,0.111111111,0.0,0.2,0.0,0.07,0.12,201,-0.5315779,4.1749266789999995,0.830450178
annas amazing easy pleasy meatballs over buttered noodles,4,0.39230769200000004,0.55,0.493333333,0.24625,0.13,0.128333333,0.08,0.518,0.063492063,0.0672,0.016666667,0.094,0.222222222,0.0,0.2,0.0,0.1225,0.2525,492,-5.308268336,4.28454432,0.866077878
anns sisters meatloaf recipe,4,0.435384615,0.5,0.523333333,0.485,0.146,0.090333333,0.08,0.698,0.19047619,0.0616,0.083333333,0.086,0.27777777800000003,0.0,0.7,0.0,0.105,0.13,510,-5.176847808,4.221752799,0.7829101940000001
anthonys lime chicken with pasta,7,0.6507692310000001,0.6,0.533333333,0.215,0.184,0.24533333300000001,0.184,0.89,0.222222222,0.225,0.25,0.193,0.333333333,0.0,1.25,0.5,0.2125,0.4625,864,-5.22541,4.541651943,0.984020626
antipasto salad ii,3,0.447692308,0.65,0.246666667,0.742916667,0.092285714,0.026333332999999997,0.064,0.434,0.063492063,0.1794,0.26666666699999997,0.32299999999999995,0.055555556,0.0,0.25,0.0,0.0575,0.03,383,-8.679306272,4.479498747,0.65822964
aphrodisiac tagliatelle with blue cheese sauce,4,0.613846154,1.0,0.333333333,0.155,0.076,0.304,0.228,0.47,0.063492063,0.2216,0.016666667,0.204,0.222222222,0.666666667,0.5,0.0,0.165,0.5525,819,-10.80291561,3.87255443,0.994757146
apple and bacon grilled cheese,4,0.295384615,0.45,0.166666667,0.365,0.08485714300000001,0.11699999999999999,0.17600000000000002,0.368,0.222222222,0.0652,0.05,0.23,0.111111111,0.0,0.35,0.0,0.11,0.095,381,-5.253720243,3.91010218,0.9619921709999999
apple and prosciutto stuffed chicken breast,4,0.129230769,0.2,0.26,0.093333333,0.066571429,0.019666667,0.024,0.518,0.126984127,0.0382,0.016666667,0.064,0.055555556,0.0,0.6,0.0,0.0625,0.0225,208,0.634833684,4.1627556189999995,0.988969255
apple and zucchini salad,3,0.143076923,0.05,0.0,0.09375,0.06742857099999999,0.036333332999999995,0.08800000000000001,0.02,0.222222222,0.0362,0.316666667,0.017,0.0,0.0,0.05,0.0,0.035,0.05,124,-1.031213723,4.25965035,0.999968638
apple cider sauce and pork loin chops,9,0.255384615,0.2,0.123333333,0.12791666699999998,0.16399999999999998,0.095333333,0.012,0.282,0.73015873,0.0068,0.05,0.04,0.111111111,0.0,0.25,0.0,0.055,0.01,325,-2.4710934509999998,4.57921916,0.9007919590000001
apple cranberry stuffed pork chops,9,0.23076923100000002,0.35,0.243333333,0.194583333,0.136571429,0.073333333,0.052000000000000005,0.456,0.571428571,0.0448,0.05,0.037000000000000005,0.055555556,0.0,0.45,0.0,0.0525,0.025,314,-2.755952057,4.288604702,0.946709713
apple curry turkey pita,4,0.17384615399999997,0.1,0.21666666699999998,0.164166667,0.161142857,0.166333333,0.16399999999999998,0.628,0.34920634899999997,0.0138,0.18333333300000001,0.162,0.222222222,0.0,0.7,0.5,0.145,0.225,428,0.331862889,4.164589803,0.735577982
apple flavored pot roast,4,0.7107692309999999,0.95,0.546666667,0.254583333,0.407142857,0.170333333,0.14,0.836,0.8888888890000001,0.6798,1.3666666669999998,0.068,0.333333333,0.0,0.7,0.5,0.1925,0.0825,792,-8.877468191,4.017566303,0.999999999
apple glazed pork chops,9,0.06769230799999999,0.1,0.12,0.26708333300000003,0.08971428599999999,0.06333333299999999,0.08800000000000001,0.3,0.412698413,0.0066,0.066666667,0.03,0.055555556,0.0,0.3,0.0,0.035,0.0075,173,-1.062247908,4.15242262,0.5962901820000001
apple honey glazed chicken,4,0.041538462000000005,0.05,0.21666666699999998,0.18375,0.056857143,0.11,0.008,0.47200000000000003,0.9523809520000001,0.0034,0.0,0.015,0.055555556,0.0,0.75,0.0,0.055,0.0075,252,-0.048066725,4.238171551000001,0.9999577340000001
apple pork chops,9,0.175384615,0.1,0.12,0.131666667,0.09171428599999999,0.060666667,0.08,0.29600000000000004,0.47619047600000003,0.0082,0.083333333,0.027999999999999997,0.055555556,0.0,0.25,0.0,0.0425,0.02,232,-0.674067583,4.252250517,0.48050938600000004
apple stuffed chicken breast,4,0.078461538,0.15,0.15333333300000002,0.05,0.055142857,0.016333333000000002,0.02,0.3,0.063492063,0.0468,0.05,0.045,0.055555556,0.0,0.5,0.0,0.055,0.02,139,0.35878718299999995,4.486576285,0.948168298
apple stuffed pork chops,9,0.290769231,0.4,0.3,0.260833333,0.048571429000000006,0.15,0.14,0.644,0.253968254,0.0632,0.05,0.107,0.166666667,0.0,0.25,0.0,0.065,0.155,483,-3.0228403160000004,4.4354340389999996,0.980056742
apple walnut stuffed pork roast,9,0.344615385,0.4,0.263333333,0.39625,0.146285714,0.18933333300000002,0.188,0.606,0.317460317,0.0586,0.033333333,0.15,0.222222222,0.666666667,0.8,0.5,0.16,0.215,551,-4.560582335,4.35107267,0.785131411
applesauce sandwich,4,0.20307692300000002,0.4,0.10333333300000001,0.17625,0.025142857,0.10166666699999999,0.068,0.08,0.222222222,0.0736,0.016666667,0.08,0.111111111,0.0,0.15,0.0,0.0325,0.14,254,-5.0770347010000005,4.025164869,0.803877504
apricot glazed pork chops,9,0.289230769,0.25,0.21,0.0225,0.12171428599999999,0.063,0.012,0.47200000000000003,0.412698413,0.0018,0.05,0.024,0.055555556,0.666666667,0.45,0.0,0.065,0.0375,359,-0.768904217,4.174833586,0.826515398
arabic fattoush salad,3,0.141538462,0.1,0.02,0.08666666699999999,0.156857143,0.06333333299999999,0.124,0.094,0.19047619,0.4472,0.666666667,0.107,0.111111111,0.0,0.15,0.0,0.09,0.17,169,-1.131240569,3.99158456,0.991297821
argentine meat empanadas,2,0.566153846,0.5,0.243333333,0.135833333,0.060857142999999995,0.092333333,0.06,0.294,0.126984127,0.091,0.033333333,0.027999999999999997,0.166666667,0.0,0.35,0.0,0.055,0.1275,498,-5.655383913,4.1395694810000006,0.69194835
arjuns lime chicken rice,5,0.17076923100000002,0.1,0.06,0.11125,0.07,0.141666667,0.076,0.218,0.031746032,0.0656,0.2,0.045,0.166666667,0.0,0.35,0.0,0.07,0.2925,315,-1.332118828,4.277700497,0.69456116
army sos creamed ground beef,8,0.166153846,0.25,0.176666667,0.21583333300000002,0.08714285699999999,0.028333333,0.008,0.326,0.126984127,0.0348,0.0,0.115,0.111111111,0.0,0.3,0.0,0.055,0.0475,201,-1.843573591,4.668153251000001,0.9357727690000001
arrachera skirt steak taco filling,4,0.095384615,0.15,0.11333333300000001,0.535833333,0.06428571400000001,0.006333333000000001,0.012,0.37,0.0,0.0,0.0,0.016,0.055555556,0.0,0.35,0.0,0.0425,0.02,150,-2.058927333,4.295431908,0.994071389
arroz con pollo,4,0.31076923100000003,0.25,0.47333333299999997,0.46041666700000006,0.195142857,0.121,0.12,1.01,0.28571428600000004,0.1652,0.433333333,0.078,0.27777777800000003,0.0,1.3,0.5,0.1675,0.17,535,-0.786278576,4.190680996,0.668745596
arti cheesy chicken,6,0.793846154,1.3,0.586666667,0.58125,0.14114285699999998,0.05,0.11199999999999999,0.508,0.095238095,0.2912,0.15,0.25,0.166666667,0.0,0.6,0.0,0.085,0.0675,611,-14.53236346,4.354989527,0.999799144
artichoke and sun dried tomato chicken,4,0.1,0.05,0.226666667,0.360833333,0.11714285699999999,0.038,0.136,0.61,0.0,0.127,0.25,0.033,0.055555556,0.0,0.95,0.5,0.11,0.035,228,1.072625907,4.370992353,0.906854187
artichoke chicken,6,0.613846154,0.4,0.32,0.510416667,0.06485714299999999,0.044666667,0.152,0.688,0.031746032,0.1156,0.233333333,0.18100000000000002,0.055555556,0.0,0.85,0.5,0.0725,0.0175,548,-4.281108495,4.477622162,0.629830205
asian barbequed steak,4,0.164615385,0.2,0.12,0.2425,0.06,0.003666667,0.0,0.28,0.0,0.0002,0.066666667,0.008,0.111111111,0.0,0.25,0.0,0.06,0.02,160,-1.4908242090000001,4.24734638,0.998222573
asian beef skewers,8,0.075384615,0.1,0.083333333,0.33833333299999996,0.063428571,0.022333332999999997,0.02,0.294,0.095238095,0.0106,0.016666667,0.02,0.055555556,0.0,0.3,0.0,0.0475,0.0275,135,-0.999325428,4.59491248,0.915586841
asian beef with snow peas,8,0.153846154,0.15,0.13,0.29625,0.098,0.032333333,0.06,0.32,0.19047619,0.0132,0.433333333,0.034,0.166666667,0.0,0.3,0.0,0.08,0.0575,203,-1.438770149,4.251365184,0.637842887
asian chicken and rice lettuce wraps,5,0.126153846,0.05,0.23,0.15416666699999998,0.164285714,0.142666667,0.16399999999999998,0.594,0.253968254,1.5274,0.41666666700000005,0.061,0.111111111,0.0,0.85,0.5,0.1075,0.3375,367,1.050934155,4.006591505,0.724005135
