,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI
2744,mayo free tuna sandwich filling,4,3.500000010000001,1.0,29.000000099999998,318.0,233.0000015,3.3999998999999996,1.2,17.9,0.0,99.00000000000001,13.00000002,23.0,1.000000008,0.0,7.0,0.0,37.0,15.0,119,1.346201776,4.411857735,0.89668665,65.71428378151259,345.9663865546218,1913.445378151261,251.2605045882353,444.5378151260504,19.32773124705882,0.0,135.2941176470588,0.0,715.1260504201681,289.9159663865546,4503.361373529412,23.193277310924366,67.64705901680674,19.327731092436974,560.5042036134453,6146.218487394957,0.0,1.0952380630252099,10.0,1.195903361344538,5.0,1.7097608274078864,3.579209490196078,0.0,5.0,0.0,5.0,1.8119747899159664,5.0,4.6386554621848735,0.0,0.1680672268907566,0.0,0.0,5.0,49.1988092209653
2745,mean mr mustard steak,4,37.80000003,17.0,137.0000001,3640.0000007999997,640.9999995,13.100000099999999,1.0,38.3,1.9999999845,178.0,4.00000002,87.0,3.999999996,0.0,7.0,1.0,46.0,19.0,558,-13.97756043,4.216104051,0.99999999,53.9964161827957,157.86738351254482,733.6917562724014,16.487455279569893,358.60215053763443,16.487455180645163,0.0,28.85304659498208,4.121863799283154,189.6057347670251,78.31541218637993,2642.1146932795696,4.121863799283154,155.80645173655915,70.07168458781362,564.6953409139785,15003.58423268817,8.24372753467742,0.8999402697132617,10.0,0.4585573476702509,1.3739546066308246,1.379239040529363,3.053232440860216,0.0,5.0,5.0,2.370071684587814,0.48947132616487454,3.7744495618279568,0.8243727598566307,0.0,0.0,0.0,0.0,3.6914718198924734,38.31476085773366
2746,mean woman pasta,7,20.499999974999998,3.0,0.0,1720.0000008000002,555.0000015,92.7999999,6.3,17.4,6.999999993,1567.0,19.00000002,87.0,5.000000004,0.0,8.0,0.0,71.0,247.00000000000003,611,-6.485677525,4.291987426,0.999742628,349.3289685270049,65.49918166939443,5898.690671031096,71.52209500163666,327.4959083469722,18.82160394304419,0.0,30.114566284779052,0.0,267.26677577741407,929.7872340425532,2089.1980416530278,23.715220949263504,77.16857601063829,11.292962356792144,0.0,6474.631754238953,26.350245472831425,10.0,9.824877250409166,3.686681669394435,5.0,1.2595996474883546,3.4854822116748503,0.0,5.0,0.0,3.340834697217676,5.0,2.9845686309328965,4.743044189852701,0.0,2.176759410801964,5.0,0.0,0.8174213535188214,57.31926906129087
2747,meat filled manicotti,2,33.29999998,15.0,104.00000010000001,1249.0000008,843.0000004999999,50.4999999,5.2,40.1,14.999999994,1075.0,3.0,346.00000000000006,3.999999996,0.0,19.0,1.0,77.0,110.00000000000001,668,-7.649939033,4.320079389,0.976217182,173.87724516467065,138.0688622754491,3701.347305389221,10.32934131736527,1191.317365269461,13.772455076047905,0.0,65.41916167664671,3.44311377245509,265.11976047904193,378.7425149700599,2902.5449119011973,17.904191616766468,114.65568855389223,51.64670658682635,358.08383267964075,4300.4491045508985,51.64670656616766,2.897954086077844,10.0,2.3133420658682633,0.8607784431137724,4.581989866421004,2.5504546437125746,0.0,5.0,5.0,3.313997005988024,2.3671407185628746,4.146492731287425,3.5808383233532934,0.0,0.0,0.0,0.0,0.0,46.61298788438506
2748,meat loaf pie,2,19.699999995,7.0,66.99999989999999,495.0,352.0000015,27.0999999,2.3,15.299999999999999,2.9999999925,159.0,4.99999998,90.0,1.999999998,0.0,6.0,0.0,27.0,45.0,345,-3.704971284,4.186188059,0.718825553,180.666666,101.99999999999999,1060.0,33.3333332,600.0,13.33333332,0.0,40.0,0.0,180.0,300.0,2346.6666766666667,15.333333333333332,131.3333333,46.666666666666664,446.6666659999999,3300.0,19.99999995,3.0111110999999995,10.0,0.6625000000000001,2.7777777666666665,2.307692307692308,2.4691358,0.0,5.0,0.0,2.25,1.875,3.3523809666666664,3.0666666666666664,0.0,0.0,0.0,0.0,1.8253968333333335,38.59766144102564
2749,meat pie,2,23.700000025,7.0,36.0,577.0000008,290.9999995,28.1000001,2.6,13.5,1.000000008,8.0,6.0,21.0,1.999999998,0.0,7.0,0.0,23.0,47.0,381,-4.195309175,4.044197987,0.659671604,169.63254653543308,81.49606299212599,48.29396325459317,36.22047244094488,126.77165354330708,12.073490801574804,0.0,42.25721784776903,0.0,138.8451443569554,283.7270341207349,1756.692910367454,15.695538057742782,143.07086629265092,42.25721784776903,217.32283464566927,3483.2021045669285,6.03674545511811,2.827209108923885,12.224409448818898,0.030183727034120734,3.0183727034120733,0.48758328285887337,2.23583162992126,0.0,5.0,0.0,1.7355643044619424,1.7732939632545932,2.5095613005249344,3.1391076115485568,0.0,0.0,1.377952755905512,0.0,4.041786435695538,39.02290351645469
2750,meat pie tourtiere,2,31.999999980000002,9.0,84.9999999,565.0000008,466.9999985,30.5000001,1.7000000000000002,17.9,2.9999999925,78.0,4.99999998,35.0,1.999999998,1.0000000005,9.0,1.0,35.0,47.0,485,-5.2818698280000005,4.486002491,0.908149993,144.63917573195877,84.88659793814432,369.89690721649487,23.711340111340206,165.97938144329896,9.484536072989691,4.742268043608248,42.68041237113402,4.742268041237113,165.97938144329896,222.88659793814435,2214.63916814433,8.061855670103094,151.75257722474228,42.68041237113402,403.0927830309279,2679.381447092783,14.226804088144329,2.4106529288659795,12.732989690721647,0.2311855670103093,1.9759450092783506,0.6383822363203806,1.7563955690721649,5.0,5.0,5.0,2.074742268041237,1.393041237113402,3.1637702402061856,1.612371134020619,0.0,0.0,0.0,0.0,2.74177712886598,45.73125300951625
2751,meatball nirvana,4,16.79999997,7.0,95.00000010000001,940.0000008000001,513.0000015,15.299999999999999,1.5,31.0,2.9999999925,391.0,4.00000002,142.0,7.000000002,0.0,7.0,0.0,43.0,36.0,343,-2.552043516,4.594024668,0.708972059,102.5947521865889,207.87172011661806,2621.8658892128283,26.82215756851312,952.1865889212828,46.93877552361516,0.0,46.93877551020408,0.0,288.3381924198251,241.399416909621,3439.9417010204083,10.058309037900875,112.6530610233236,46.93877551020408,637.0262397376093,6303.207002448979,20.116618025510206,1.7099125364431482,10.0,1.6386661807580176,2.2351797973760936,3.6622561112357035,5.0,0.0,5.0,0.0,3.6042274052478134,1.5087463556851313,4.914202430029155,2.0116618075801753,0.0,0.0,0.0,0.0,1.8068860276967926,43.09173865205203
2752,meatball sub casserole,4,37.19999998,12.0,140.0000001,1386.0,940.0000014999999,57.9999999,7.6,39.1,14.999999994,1017.0,4.00000002,342.0,5.000000004,0.0,13.0,0.0,72.0,40.0,733,-7.296523225,4.292992462,0.999794692,181.9918141473397,122.68758526603003,3191.132332878581,12.551159680763982,1073.1241473397,15.688949535061393,0.0,40.791268758526606,0.0,225.92087312414733,125.51159618008187,2949.5225149386083,23.84720327421555,116.72578438472034,37.653478854024556,439.29058694406547,4348.976807639836,47.06684854870395,3.033196902455662,10.0,1.9944577080491133,1.0459299733969987,4.127400566691153,2.905361025011369,0.0,5.0,0.0,2.8240109140518417,0.7844474761255117,4.213603592769441,4.76944065484311,0.0,0.0,0.0,0.0,0.0,40.6978488133942
2753,meatless loaf,4,4.600000015,1.0,45.999999900000006,496.0000008,123.99999849999999,10.200000000000001,2.0,10.4,1.9999999845,61.00000000000001,0.0,24.0,1.000000008,0.0,1.0,0.0,5.0,13.0,125,-0.366320769,4.1651570730000005,0.634966746,187.68,191.35999999999999,1122.4,0.0,441.6,18.4000001472,0.0,18.400000000000002,0.0,92.0,239.2,2281.5999724,36.800000000000004,84.64000027600001,18.400000000000002,846.3999981600001,9126.40001472,36.799999714799995,3.128,10.0,0.7015,0.0,1.6984615384615385,3.4074074346666667,0.0,4.6000000000000005,0.0,1.1500000000000001,1.4949999999999999,3.259428532,5.0,0.0,0.39999999999999947,0.0,0.0,0.0,34.83979750512821
2754,meatloaf,4,23.299999970000002,9.0,117.0,505.99999920000005,465.00000050000006,15.699999900000002,1.5,21.600000000000005,5.999999985,386.0,21.0,31.0,3.0000000059999996,0.0,10.0,0.0,41.0,24.0,362,-3.974237636,4.297116245,0.767319303,99.75138058011052,137.23756906077352,2452.486187845304,133.4254143646409,196.96132596685084,19.06077351878453,0.0,63.53591160220994,0.0,260.49723756906076,152.48618784530387,2954.4198926795584,9.530386740331492,148.03867384254144,57.18232044198895,743.3701657458564,3214.917121988951,38.12154686602209,1.6625230096685086,10.0,1.5328038674033149,5.0,0.7575435614109648,3.529772873848987,0.0,5.0,0.0,3.2562154696132595,0.9530386740331492,4.220599846685084,1.9060773480662985,0.0,0.0,0.0,0.0,0.0,37.818574650729566
2755,meatloaf cordon bleu,4,20.90000003,9.0,147.9999999,877.9999991999999,324.0000015,11.4,0.7000000000000001,33.6,1.000000008,187.0,6.0,145.0,3.999999996,0.0,11.0,0.0,26.0,18.0,376,-3.227630645,4.29598245,0.5834417129999999,69.7340425531915,205.53191489361703,1143.8829787234042,36.702127659574465,886.968085106383,24.468085081914893,0.0,67.2872340425532,0.0,159.04255319148936,110.1063829787234,1981.9149027925532,4.281914893617022,127.8457448643617,55.0531914893617,905.3191483244682,5370.744675957447,6.1170213255319155,1.1622340425531916,10.0,0.7149268617021276,3.0585106382978724,3.411415711947627,4.5311268670212765,0.0,5.0,0.0,1.9880319148936172,0.6881648936170213,2.8313070039893615,0.8563829787234044,0.0,0.0,0.0,0.0,4.029044234042553,38.271145146788044
2756,meatloaf cupcakes,4,20.499999974999998,9.0,99.9999999,1120.9999992,769.000001,53.699999999999996,3.1,22.7,20.0000000025,557.0,24.0,230.0,3.0000000059999996,0.0,10.0,1.0,52.0,46.0,489,-6.561468932,4.49727377,0.493536458,252.5766871165644,106.76891615541922,2619.836400817996,112.88343558282209,1081.799591002045,14.110429476073618,0.0,47.03476482617587,4.703476482617587,244.58077709611453,216.359918200409,3616.973419836401,14.58077709611452,96.4212677760736,42.331288343558285,470.3476477914111,5272.597133251535,94.06952966411042,4.20961145194274,10.0,1.6373977505112474,5.0,4.160767657700173,2.6130424955691884,0.0,5.0,5.0,3.057259713701432,1.3522494887525562,5.0,2.9161554192229038,0.0,0.0,0.0,0.0,0.0,49.94648397740025
2757,meatloaf on the grill,4,13.799999979999999,5.0,125.00000010000004,102.00000000000001,377.000001,2.7,0.5,24.0,1.000000008,83.0,1.0000000199999999,36.00000000000001,1.999999998,0.0,10.0,0.0,25.0,18.0,232,-0.028749041,4.244929467,0.999393256,26.767241379310345,237.9310344827586,822.844827586207,9.913793301724136,356.896551724138,19.827586187068967,0.0,99.13793103448276,0.0,247.8448275862069,178.44827586206898,3737.500009913793,4.956896551724138,136.81034462931032,49.56896551724138,1239.224138922414,1011.2068965517243,9.91379318275862,0.4461206896551724,10.0,0.5142780172413794,0.8261494418103446,1.3726790450928386,3.6717752198275866,0.0,5.0,0.0,3.0980603448275863,1.115301724137931,5.0,0.9913793103448276,0.0,0.0,0.0,2.8933189655172415,3.4263820344827582,38.35544479293766
2758,meatloaf stuffing,4,12.49999998,4.0,153.99999989999998,1329.0,612.9999995000001,44.9000001,2.9000000000000004,28.300000000000004,9.9999999855,305.0,4.99999998,135.0,3.999999996,0.0,9.0,0.0,49.0,90.0,409,-3.584891347,4.338219203,0.82728774,252.49388809290954,159.14425427872862,1715.158924205379,28.117359300733497,759.1687041564793,22.49388750806846,0.0,50.61124694376528,0.0,275.5501222493887,506.1124694376528,3447.188261246944,16.308068459657704,70.2933984205379,22.493887530562347,866.014669364303,7473.5941320293405,56.23471874486553,4.208231468215159,10.0,1.071974327628362,2.3431132750611248,2.919879631371074,4.165534723716381,0.0,5.0,0.0,3.444376528117359,3.16320293398533,4.9245546589242055,3.261613691931541,0.0,0.0,0.0,0.0,0.0,44.502481238950544
2759,meatloaf that doesnt crumble,4,27.600000025,10.0,68.0000001,790.0000008000001,350.999999,22.7000001,1.0999999999999999,17.8,5.000000008500001,251.0,13.99999998,74.00000000000001,1.999999998,0.0,7.0,0.0,24.0,37.0,413,-5.828028876,4.243627393,0.846835192,126.4164654479419,99.12832929782083,1397.820823244552,77.9661015835351,412.10653753026645,11.138014516707022,0.0,38.983050847457626,0.0,133.65617433414045,206.0532687651332,1954.7215440677967,6.125907990314769,153.70460062348667,55.69007263922518,378.6924945036319,4399.515742953995,27.845036366949156,2.1069410907990314,14.869249394673124,0.873638014527845,5.0,1.5850251443471786,2.0625952808716708,0.0,5.0,0.0,1.6707021791767556,1.2878329297820825,2.792459348668281,1.225181598062954,0.0,0.0,0.0,0.0,0.5801529576271182,39.053777938536044
2760,meatloaf with a bite,4,25.000000025,10.0,102.9999999,666.0000000000001,402.9999995,12.600000000000001,1.4000000000000001,18.5,1.9999999845,284.0,1.0000000199999999,117.0,1.999999998,0.0,8.0,0.0,28.000000000000004,28.999999999999996,349,-5.033044617,4.470124633,0.668477243,83.03724928366763,121.91977077363896,1871.6332378223497,6.590258011461318,771.0601719197707,13.180515746131805,0.0,52.722063037249285,0.0,184.5272206303725,191.11747851002863,2655.8739222063036,9.226361031518627,164.75644715616045,65.90257879656161,678.7965609455588,4389.111747851004,13.180515657163324,1.3839541547277938,10.0,1.1697707736389686,0.5491881676217765,2.965616045845272,2.4408362492836675,0.0,5.0,0.0,2.306590257879656,1.194484240687679,3.7941056031518623,1.8452722063037252,0.0,0.0,0.0,0.0,2.907854657593123,35.55767235673352
2761,meatloaf with a twist,4,34.500000015000005,13.0,168.9999999,1069.0000008,825.000001,38.1,3.6000000000000005,39.1,2.9999999925,426.0,24.0,442.0,5.000000004,0.0,13.0,1.0,60.0,45.0,622,-6.207150842999999,4.519311613,0.69513799,140.88424437299037,144.58199356913184,1575.24115755627,88.7459807073955,1634.4051446945339,18.488745995498395,0.0,48.070739549839224,3.697749196141479,221.86495176848874,166.39871382636656,3050.6430905144693,13.311897106109326,127.57234732234728,48.070739549839224,624.9196137781352,3952.8938936334407,11.093247560691319,2.3480707395498395,10.0,0.9845257234726689,5.0,5.0,3.423841851018221,0.0,5.0,5.0,2.7733118971061095,1.039991961414791,4.3580615578778135,2.6623794212218654,0.0,0.0,0.0,0.0,3.239167053858521,50.82935020551983
2762,meatloaf with fried onions and ranch seasoning,4,46.69999997,17.0,159.0,1012.9999992,392.0,34.8999999,0.8,23.9,4.0000000005,175.00000000000003,1.99999998,44.0,3.0000000059999996,0.0,12.0,0.0,32.0,59.0,668,-10.35915263,4.384870943999998,0.842581955,120.16467031437125,82.29041916167664,602.5449101796409,6.886227476047903,151.49700598802397,10.329341338023951,0.0,41.31736526946108,0.0,110.17964071856288,203.1437125748503,1349.7005988023952,2.754491017964072,160.79341307035926,58.532934131736525,547.4550898203593,3487.874248742515,13.772455091541916,2.002744505239521,12.343562874251496,0.37659056886227554,0.5738522896706586,0.5826807922616307,1.9128409885229538,0.0,5.0,0.0,1.377245508982036,1.2696482035928145,1.9281437125748504,0.5508982035928144,0.0,0.0,0.0,0.0,2.813896017215569,30.732103664766623
2763,meatloaf with italian sausage,4,50.100000015,19.0,170.0000001,637.0000008,510.99999999999994,15.2000001,0.8,30.0,1.9999999845,125.0,13.00000002,57.0,3.0000000059999996,1.0000000005,12.0,1.0,34.0,26.0,640,-9.083166667,4.437702965,0.994220497,54.625000359375,107.8125,449.21875,46.718750071875,204.84375,10.7812500215625,3.5937500017968755,43.125,3.59375,122.1875,93.4375,1836.4062499999998,2.875,180.04687505390623,68.28125,610.937500359375,2289.2187528749996,7.187499944296875,0.91041667265625,10.0,0.28076171875,3.89322917265625,0.7878605769230769,1.9965277817708333,5.0,5.0,5.0,1.52734375,0.583984375,2.6234374999999996,0.5750000000000001,0.0,0.0,0.0,0.23079426484375082,3.8591269929687497,42.268482805568915
2764,meatloaf with sour cream sauce,4,22.49999999,9.0,117.9999999,916.0000008000001,350.0,23.1999999,1.3,25.5,2.9999999925,115.0,1.0000000199999999,70.0,3.999999996,0.0,11.0,0.0,31.0,43.0,407,-4.66283074,4.397885886,0.7697591540000001,131.10565054054055,144.1031941031941,649.8771498771499,5.651105764127763,395.5773955773956,22.60442258181818,0.0,62.16216216216217,0.0,175.1842751842752,242.997542997543,1977.886977886978,7.346437346437347,127.14987709336609,50.85995085995086,666.8304662653563,5176.412780933661,16.95331691093366,2.185094175675676,10.0,0.4061732186732187,0.47092548034398024,1.5214515214515214,4.1860041818181815,0.0,5.0,0.0,2.1898034398034403,1.5187346437346438,2.8255528255528257,1.4692874692874693,0.0,0.0,0.0,0.0,2.3089973157248163,34.08202427206577
2765,meatloafa little southwest style,4,11.7,4.0,98.00000010000001,768.0,317.0000015,11.7999999,0.9000000000000001,17.2,5.000000008500001,197.0,1.99999998,37.00000000000001,1.999999998,0.0,7.0,0.0,23.0,22.0,224,-2.261484072,4.1654608139999985,0.569382734,121.16071325892857,176.60714285714283,2022.767857142857,20.535714080357142,379.91071428571433,20.53571426517857,0.0,71.875,0.0,236.16071428571428,225.89285714285714,3254.9107296875,9.241071428571429,120.13392857142856,41.07142857142857,1006.2500010267859,7885.714285714285,51.339285801562504,2.0193452209821428,10.0,1.2642299107142856,1.7113095066964283,1.461195054945055,3.8029100491071426,0.0,5.0,0.0,2.9520089285714284,1.411830357142857,4.649872470982142,1.8482142857142858,0.0,0.0,0.0,0.0,0.0,36.12091578485577
2766,meaty buns casserole,4,37.100000015,16.0,108.0,1720.9999991999998,368.9999985,33.0999999,2.8000000000000003,34.0,4.0000000005,825.0,10.00000002,355.0,3.999999996,1.0000000005,11.0,0.0,36.0,53.0,613,-9.5836852,3.9392449,0.555457544,124.19249554649267,127.56933115823817,3095.4323001631324,37.52039159216966,1331.973898858075,15.008156591843393,3.7520391535889073,41.27243066884176,0.0,135.07340946166394,198.85807504078304,1384.5024413539968,10.505709624796086,139.2006525848287,60.0326264274062,405.22022838499186,6457.259377096248,15.00815660872757,2.0698749257748776,10.0,1.9346451876019577,3.1266992993474716,5.0,2.7792882577487763,5.0,5.0,0.0,1.6884176182707993,1.242862969004894,1.9778606305057098,2.1011419249592174,0.0,0.0,0.0,0.0,2.6177529192495923,44.53854373246329
2767,mediterranean chicken,6,6.199999975000001,1.0,68.0000001,268.0000008,574.999999,7.2,1.6,28.6,2.9999999925,1028.0,18.0,39.0,1.999999998,0.0,19.0,1.0,49.0,25.0,222,2.326010305,4.36994955,0.956552148,74.5945945945946,296.30630630630634,10650.45045045045,186.48648648648648,404.05405405405406,20.7207207,0.0,196.84684684684686,10.36036036036036,507.65765765765764,259.009009009009,5957.207196846847,16.576576576576578,64.23423397522524,10.36036036036036,704.5045055405405,2776.5765848648653,31.08108100337838,1.2432432432432434,10.0,5.0,5.0,1.554054054054054,3.8371705,0.0,5.0,5.0,5.0,1.6188063063063063,5.0,3.315315315315315,0.05890507882882791,2.40990990990991,0.0,0.0,0.06649507882882864,54.103899486486476
2768,mediterranean chicken and orzo salad in red pepper cups,3,19.89999999,5.0,30.9999999,580.0000008,343.999999,52.2999999,4.5,18.0,4.0000000005,2143.0,81.0,113.0,3.0000000059999996,0.0,10.0,0.0,47.0,140.0,462,-3.247205768,3.999379315,0.839937892,260.36796487012987,89.6103896103896,10668.614718614717,403.24675324675326,562.5541125541125,14.935064964935062,0.0,49.78354978354978,0.0,233.98268398268397,696.969696969697,1712.5541075757576,22.4025974025974,99.06926401948053,24.89177489177489,154.32900383116885,2887.445891428571,19.91341991590909,4.3394660811688315,13.441558441558442,5.0,5.0,2.1636696636696637,2.7657527712842707,0.0,5.0,0.0,2.9247835497835495,4.356060606060606,2.446505867965368,4.48051948051948,0.0,0.0,2.4278499361471857,0.0,1.8391396958874462,53.757456157897664
2769,mediterranean chicken salad,3,51.499999980000005,10.0,93.99999989999999,2212.9999992,1007.0000010000001,23.0000001,4.1,33.2,17.9999999865,7029.0,97.99999998000001,216.00000000000006,3.0000000059999996,0.0,21.0,1.0,59.0,155.0,720,-9.061256737,4.448666933999999,0.999966674,73.47222254166667,106.05555555555557,22453.75,313.0555554916667,690.0000000000002,9.583333352499999,0.0,67.08333333333333,3.1944444444444446,188.47222222222223,495.1388888888889,3216.8055587500007,13.097222222222221,164.513888825,31.944444444444443,300.27777745833333,7069.305553,57.499999956875,1.224537042361111,10.0,5.0,5.0,2.653846153846155,1.774691361574074,0.0,5.0,5.0,2.3559027777777777,3.094618055555556,4.595436512500001,2.6194444444444445,0.0,0.0,0.0,0.0,0.0,48.31847634805912
